PC1,PC2,category
-1.09602449408026,-0.010714427571998045,Howto & Style
-1.1287116894749318,0.03610771603993816,Comedy
-0.4016196002702393,-0.29826543209139944,Sports
-0.5769469071602876,-0.05999126647317799,Entertainment
0.00942391485090244,-0.26599284944902357,Entertainment
-1.2047241705645884,0.032747493459355924,Entertainment
-0.9690142205263932,0.03948603365327155,Music
-0.8946116563544939,-0.007527321341448879,Music
-0.8909822828383983,0.03808178803881003,Music
-0.5700281958718609,-0.03237316232547091,Music
-0.49433028201304424,0.03994373236296802,Music
-0.30716467070379666,-0.3652134197761271,Entertainment
-1.161953467617155,-0.09435909595652689,Gaming
-1.1544019071525036,0.06537553396762961,Gaming
-0.6876261466382463,0.04258643393491249,Music
-0.9443961866882316,0.09813329153914631,Entertainment
-1.0476770056476825,-0.10405222379218383,Comedy
-1.0451093252753911,-0.04823657985145686,Gaming
0.305447564692047,-0.6338809708953265,Music
0.28140505634823865,-0.3640631896190826,News & Politics
-0.12047725623522429,0.21510873951065873,Entertainment
-0.8959365647076017,0.4205380407707932,People & Blogs
-1.1715285142428706,0.0737300810504925,People & Blogs
-1.2140717041743545,-0.07800574318473527,Entertainment
-1.159369333059269,-0.05200725736050779,People & Blogs
-0.6469794386626408,-0.26305539804877953,Music
0.9892698545464538,-1.2410626949307928,Entertainment
-1.1098006780744198,0.1503645007910865,Music
0.5507453612723532,-0.48009313371795753,Entertainment
-0.7381677526482369,-0.12969684621677982,People & Blogs
-1.1500083304961426,-0.04591441607084241,Education
-1.2001720560446822,-0.012356020306590552,Gaming
-0.5512411759631729,-0.2813091219076549,Film & Animation
-0.9834140590852798,0.2069670179383645,Music
-1.2283081074984925,-0.02139756213505757,Howto & Style
-0.7931573276696003,-0.09934683556552959,Gaming
-0.33860534748490334,-0.2567319298171351,Music
-0.19273583982124,-0.36025284503469557,Gaming
-0.8074678444266268,-0.07576572337441755,Music
-1.1492510505740243,-0.1452416864830275,Education
-0.23999630827761834,-0.6339996306094147,News & Politics
-0.8205205133293805,-0.21427471728229025,People & Blogs
-0.8155229302744761,0.25841705723365654,Film & Animation
-0.7748832608159818,0.050319734033357585,Film & Animation
-0.4046714238585346,-0.3977230477468231,Music
-0.97022240395877,0.011260466959906278,Music
-0.7065793852972406,-0.2183664958730906,Music
0.6720439079486562,-0.9572959293381579,Entertainment
-0.6080945678924708,-0.21924081617512578,Gaming
-0.6544107690819315,-0.17243628354498938,Science & Technology
-0.9141551225131316,-0.17671878651288728,Entertainment
-1.0032504096450574,0.0032979888893365774,People & Blogs
-0.5974685759655867,-0.11919486554380096,People & Blogs
-0.6646039804468594,-0.2126058892539865,Music
-0.2204565775393701,-0.4305963180872803,Education
-0.3799162399377498,-0.30006434015425165,Shows
-0.054000704582559164,-0.17772972994035724,Music
-0.235650496173376,-0.15931764194415754,Entertainment
-0.9990590059078496,0.007476633593353128,Entertainment
-1.0221306413455877,-0.0777310091726519,Howto & Style
-1.1251787144369687,-0.1592153866192342,Comedy
-0.5818331972675517,-0.000840160619671024,Gaming
-0.9877922856283714,-0.26198327446985725,Gaming
-1.162342867570342,0.06035607190720871,People & Blogs
-0.3355961958371652,-0.5741091481244758,Science & Technology
-0.4834538655884377,0.09601343326526658,Music
-0.9923441111043965,-0.08085176448866327,Music
-1.0867919271989965,-0.02727713510607759,People & Blogs
-0.8036920334691103,-0.3292008517042784,Sports
-0.6219485321033416,-0.02207916899332588,Education
-1.2472495840858353,-0.09180499728426929,Gaming
1.4540333461273214,-1.4259647700211233,People & Blogs
1.0167165745022382,-0.7891861915641039,Entertainment
-0.9583684696248373,-0.32811358208457914,People & Blogs
-0.68371573227011,-0.31545349752271507,Comedy
-1.23225361082031,-0.11477287321635492,Entertainment
-0.8447563308096568,-0.10982443943722045,Music
-0.018062663987336927,-0.6123158586189371,Entertainment
-0.5589873294905425,-0.23535065744721745,Entertainment
-1.0726118465339347,0.1425204669610645,Entertainment
0.05121037849767638,-0.2848717968617941,News & Politics
-0.8816870616861308,-0.0732761105207535,News & Politics
-1.194918642263432,-0.12942440920643317,People & Blogs
-1.1475412131946339,-0.1711349547932465,Music
-1.1783189826247364,-0.12094844150410018,Education
-1.2618976859645636,-0.052484417103966,Howto & Style
-1.214358293791378,-0.1175591280019749,People & Blogs
-1.0147528748748116,-0.17979344759920815,People & Blogs
-1.1888864949944242,-0.08128299126596848,Howto & Style
-1.179688152289198,-0.00928719479637291,Gaming
-0.9386877859189283,-0.10987391817700892,People & Blogs
-0.6405726913985739,-0.23447522870230694,Gaming
-0.8963120734407357,-0.0036675833205585184,Music
1.609991042771723,-1.5632865184203697,Comedy
-0.08200886301678628,-0.39895317353646753,News & Politics
2.833360453654491,-2.1324771747664015,Entertainment
-0.5389507093788086,0.0028734007203238842,Music
0.1095256030083766,-0.854734619737417,Gaming
-0.45812551082212744,-0.18721076306598536,People & Blogs
-0.3183000878179279,-0.3333242077562362,Entertainment
-0.9053569276778206,-0.03990742274677558,Gaming
-1.0410085350338723,-0.11761179139354033,Entertainment
-0.9796396420370724,-0.11912672694395189,Gaming
-0.9837577873728465,-0.0027513594786522304,Gaming
-1.1222012891673876,0.12236499578657749,News & Politics
-0.5521274414058147,-0.19247651284675305,Entertainment
0.22026748065198382,-0.6296752424062272,Music
0.6212133990013823,-0.8790894173608493,Entertainment
-0.40803410530117795,-0.11937147653527116,News & Politics
